job_id,title,company,location,description,tags,platform,date_posted,salary_min,salary_max,source_type
71,Machine Learning Engineer,Deloitte,"Bangalore, India","As a Machine Learning Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: computer vision, fastapi, terraform, a/b testing, ci/cd. Nice to have: ec2, forecasting, sklearn.","computer vision, fastapi, terraform, a/b testing, ci/cd",Indeed,2026-01-20,38000.0,66000.0,synthetic
72,Junior Analytics Engineer,BlueRiver Tech,"San Francisco, CA","As a Junior Analytics Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: golang, tableau, matlab, databricks, qlik. Nice to have: d3.js, mongodb, airflow.","golang, tableau, matlab, databricks, qlik",Indeed,2025-11-13,82000.0,134000.0,synthetic
73,Senior Statistician,Databricks,"London, UK","Join us as a Senior Statistician and help shape how we use data across the organization. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: llm, classification, bash, regression, golang. Nice to have: experiment design, nlp, hypothesis testing.","llm, classification, bash, regression, golang",LinkedIn,2025-08-19,85000.0,143000.0,synthetic
74,Junior Data Scientist,Cohere Health,"Toronto, Canada","Join us as a Junior Data Scientist and help shape how we use data across the organization. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: javascript, classification, streamlit, transformers, scala. Nice to have: reinforcement learning, gradio, nltk.","javascript, classification, streamlit, transformers, scala",Indeed,2026-07-25,64000.0,111000.0,synthetic
75,Business Analyst,Clearwater Data Co,Singapore,"Our company is hiring a Business Analyst to help drive data-informed decisions. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: google sheets, large language models, rag, unsupervised learning, generative ai. Nice to have: excel, neural networks, llm.","google sheets, large language models, rag, unsupervised learning, generative ai",Monster,2026-03-15,62000.0,100000.0,synthetic
76,Senior Business Analyst,Dell Technologies,"Hyderabad, India","Our company is hiring a Senior Business Analyst to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: clustering, fine-tuning, supervised learning, redshift, data science. Nice to have: spark, bigquery, recommendation systems.","clustering, fine-tuning, supervised learning, redshift, data science",We Work Remotely,2025-12-06,28000.0,46000.0,synthetic
77,Staff Business Analyst,Meta,"Seattle, WA","As a Staff Business Analyst, you will work closely with cross-functional stakeholders to turn data into insight. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: google sheets, recommendation systems, time series, hypothesis testing, transformers. Nice to have: sqlite, spark, reinforcement learning.","google sheets, recommendation systems, time series, hypothesis testing, transformers",Glassdoor,2026-04-12,116000.0,187000.0,synthetic
78,Principal Research Scientist,Apple,"Bangalore, India","As a Principal Research Scientist, you will work closely with cross-functional stakeholders to turn data into insight. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: neural networks, c++, openai, spacy, xgboost. Nice to have: reinforcement learning, java, data analysis.","neural networks, c++, openai, spacy, xgboost",LinkedIn,2026-02-19,71000.0,122000.0,synthetic
79,Senior MLOps Engineer,DataForge Inc,"Hyderabad, India","Join us as a Senior MLOps Engineer and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: kafka, mysql, matplotlib, model serving, azure. Nice to have: elt, spark, numpy.","kafka, mysql, matplotlib, model serving, azure",LinkedIn,2026-03-10,48000.0,81000.0,synthetic
80,Senior MLOps Engineer,Amazon,"Dublin, Ireland","We're seeking an experienced Senior MLOps Engineer to build and scale our analytics capabilities. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: lightgbm, aws, tensorflow, sqlite, elt. Nice to have: gradio, terraform, dbt.","lightgbm, aws, tensorflow, sqlite, elt",We Work Remotely,2026-07-07,110000.0,185000.0,synthetic
81,Data Science Manager,PeakSignal AI,"Denver, CO","Our company is hiring a Data Science Manager to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: machine learning, postgres, looker, generative ai, classification. Nice to have: google sheets, feature engineering, natural language processing.","machine learning, postgres, looker, generative ai, classification",Indeed,2025-10-10,161000.0,253000.0,synthetic
82,Data Engineer,CVS Health,"London, UK","Our company is hiring a Data Engineer to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: github actions, etl, sqlite, bash, gcp. Nice to have: redshift, r, django.","github actions, etl, sqlite, bash, gcp",LinkedIn,2026-04-09,85000.0,144000.0,synthetic
83,Principal Machine Learning Engineer,Quantify Labs,"Bangalore, India","Join us as a Principal Machine Learning Engineer and help shape how we use data across the organization. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: gradio, scipy, microservices, fastapi, aws. Nice to have: spacy, computer vision, data analysis.","gradio, scipy, microservices, fastapi, aws",LinkedIn,2026-05-17,65000.0,113000.0,synthetic
84,Senior Statistician,Lyft,"London, UK","Our company is hiring a Senior Statistician to help drive data-informed decisions. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: a/b testing, power bi, sql, clustering, supervised learning. Nice to have: anomaly detection, llms, natural language processing.","a/b testing, power bi, sql, clustering, supervised learning",We Work Remotely,2026-06-23,85000.0,143000.0,synthetic
85,Principal Business Analyst,Beacon Data Partners,"New York, NY","We are looking for a Principal Business Analyst to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: statistical analysis, computer vision, mysql, power bi, hadoop. Nice to have: data warehouse, redis, regression.","statistical analysis, computer vision, mysql, power bi, hadoop",Remote OK,2026-03-24,127000.0,205000.0,synthetic
86,Principal MLOps Engineer,Anthem,"Dublin, Ireland","We are looking for a Principal MLOps Engineer to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: etl, spacy, docker, kubernetes, aws. Nice to have: postgres, sklearn, lightgbm.","etl, spacy, docker, kubernetes, aws",LinkedIn,2026-05-27,150000.0,252000.0,synthetic
87,Senior Statistician,Best Buy,"Toronto, Canada","As a Senior Statistician, you will work closely with cross-functional stakeholders to turn data into insight. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: time series, supervised learning, python, statistics, llm. Nice to have: scala, nlp, bash.","time series, supervised learning, python, statistics, llm",Indeed,2026-05-10,90000.0,152000.0,synthetic
88,Senior MLOps Engineer,Airbnb,"Pune, India","Our company is hiring a Senior MLOps Engineer to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: microservices, docker, keras, lambda, matplotlib. Nice to have: data warehouse, plotly, gradio.","microservices, docker, keras, lambda, matplotlib",Monster,2025-09-19,48000.0,81000.0,synthetic
